Cluster,,household_ID,Cluster,label
1,3790,ID3791,1,normal
1,3791,ID3792,1,high
1,3795,ID3796,1,normal
1,3796,ID3797,1,normal
1,3797,ID3798,1,normal
1,3800,ID3801,1,normal
1,3808,ID3809,1,normal
1,3810,ID3811,1,normal
1,3818,ID3819,1,high
1,3819,ID3820,1,normal
1,3822,ID3823,1,normal
1,3823,ID3824,1,normal
1,3825,ID3826,1,normal
1,3826,ID3827,1,normal
1,3828,ID3829,1,normal
1,3832,ID3833,1,normal
1,3833,ID3834,1,normal
1,3840,ID3841,1,normal
1,3841,ID3842,1,normal
1,3843,ID3844,1,normal
1,3849,ID3850,1,normal
1,3851,ID3852,1,normal
1,3853,ID3854,1,normal
1,3855,ID3856,1,normal
1,3858,ID3859,1,normal
1,3866,ID3867,1,normal
1,3870,ID3871,1,normal
1,3871,ID3872,1,normal
1,3873,ID3874,1,normal
1,3875,ID3876,1,high
1,3880,ID3881,1,high
1,3881,ID3882,1,normal
1,3882,ID3883,1,normal
1,3885,ID3886,1,normal
1,3887,ID3888,1,normal
1,3889,ID3890,1,normal
1,3890,ID3891,1,normal
1,3891,ID3892,1,normal
1,3896,ID3897,1,normal
1,3897,ID3898,1,normal
1,3904,ID3905,1,high
1,3906,ID3907,1,normal
1,3907,ID3908,1,low
1,3908,ID3909,1,normal
1,3912,ID3913,1,normal
1,3913,ID3914,1,normal
1,3915,ID3916,1,normal
1,3918,ID3919,1,normal
1,3921,ID3922,1,normal
1,3922,ID3923,1,normal
1,3928,ID3929,1,normal
1,3933,ID3934,1,normal
1,3935,ID3936,1,normal
1,3936,ID3937,1,normal
1,3938,ID3939,1,normal
1,3940,ID3941,1,normal
1,3943,ID3944,1,normal
1,3944,ID3945,1,normal
1,3946,ID3947,1,normal
1,3948,ID3949,1,normal
1,3951,ID3952,1,normal
1,3954,ID3955,1,normal
1,3974,ID3975,1,normal
1,3976,ID3977,1,normal
1,3977,ID3978,1,normal
1,3981,ID3982,1,normal
1,3984,ID3985,1,normal
1,3985,ID3986,1,normal
1,3990,ID3991,1,normal
1,3991,ID3992,1,normal
1,3997,ID3998,1,normal
1,3999,ID4000,1,normal
1,4003,ID4004,1,normal
1,4004,ID4005,1,normal
1,4007,ID4008,1,normal
1,4010,ID4011,1,normal
1,4013,ID4014,1,normal
1,4014,ID4015,1,normal
1,4020,ID4021,1,normal
1,4021,ID4022,1,normal
1,4023,ID4024,1,normal
1,4024,ID4025,1,normal
1,4025,ID4026,1,normal
1,4027,ID4028,1,high
1,4034,ID4035,1,normal
1,4035,ID4036,1,normal
1,4037,ID4038,1,normal
1,4038,ID4039,1,normal
1,4044,ID4045,1,normal
1,4045,ID4046,1,normal
1,4046,ID4047,1,normal
1,4047,ID4048,1,normal
1,4052,ID4053,1,normal
1,4053,ID4054,1,normal
1,4054,ID4055,1,normal
1,4056,ID4057,1,normal
1,4059,ID4060,1,normal
1,4060,ID4061,1,normal
1,4061,ID4062,1,normal
2,30,ID0031,2,normal
2,153,ID0154,2,normal
2,198,ID0199,2,normal
2,247,ID0248,2,normal
2,263,ID0264,2,high
2,327,ID0328,2,low
2,344,ID0345,2,normal
2,441,ID0442,2,normal
2,452,ID0453,2,normal
2,561,ID0562,2,normal
2,638,ID0639,2,normal
2,700,ID0701,2,normal
2,750,ID0751,2,high
2,770,ID0771,2,normal
2,871,ID0872,2,normal
2,872,ID0873,2,normal
2,877,ID0878,2,normal
2,878,ID0879,2,low
2,885,ID0886,2,normal
2,896,ID0897,2,high
2,951,ID0952,2,normal
2,952,ID0953,2,normal
2,967,ID0968,2,normal
2,1028,ID1029,2,normal
2,1104,ID1105,2,normal
2,1139,ID1140,2,normal
2,1147,ID1148,2,high
2,1177,ID1178,2,normal
2,1187,ID1188,2,high
2,1201,ID1202,2,normal
2,1220,ID1221,2,normal
2,1248,ID1249,2,normal
2,1266,ID1267,2,normal
2,1274,ID1275,2,normal
2,1304,ID1305,2,normal
2,1318,ID1319,2,normal
2,1333,ID1334,2,normal
2,1356,ID1357,2,normal
2,1369,ID1370,2,normal
2,1378,ID1379,2,normal
2,1393,ID1394,2,normal
2,1395,ID1396,2,normal
2,1408,ID1409,2,normal
2,1412,ID1413,2,normal
2,1478,ID1479,2,normal
2,1568,ID1569,2,normal
2,1580,ID1581,2,normal
2,1585,ID1586,2,normal
2,1618,ID1619,2,normal
2,1640,ID1641,2,normal
2,1672,ID1673,2,normal
2,1689,ID1690,2,normal
2,1699,ID1700,2,normal
2,1704,ID1705,2,normal
2,1707,ID1708,2,normal
2,1742,ID1743,2,high
2,1763,ID1764,2,normal
2,1855,ID1856,2,normal
2,1876,ID1877,2,normal
2,1877,ID1878,2,normal
2,1904,ID1905,2,normal
2,1924,ID1925,2,normal
2,1962,ID1963,2,low
2,2002,ID2003,2,normal
2,2043,ID2044,2,normal
2,2078,ID2079,2,normal
2,2127,ID2128,2,normal
2,2135,ID2136,2,normal
2,2160,ID2161,2,normal
2,2165,ID2166,2,normal
2,2166,ID2167,2,high
2,2174,ID2175,2,normal
2,2186,ID2187,2,normal
2,2190,ID2191,2,normal
2,2193,ID2194,2,high
2,2226,ID2227,2,normal
2,2237,ID2238,2,normal
2,2259,ID2260,2,normal
2,2311,ID2312,2,high
2,2320,ID2321,2,normal
2,2354,ID2355,2,normal
2,2361,ID2362,2,low
2,2364,ID2365,2,normal
2,2384,ID2385,2,normal
2,2399,ID2400,2,normal
2,2461,ID2462,2,high
2,2464,ID2465,2,normal
2,2509,ID2510,2,normal
2,2537,ID2538,2,normal
2,2539,ID2540,2,normal
2,2541,ID2542,2,low
2,2585,ID2586,2,normal
2,2613,ID2614,2,high
2,2648,ID2649,2,normal
2,2649,ID2650,2,normal
2,2675,ID2676,2,normal
2,2686,ID2687,2,normal
2,2718,ID2719,2,normal
2,2722,ID2723,2,normal
2,2723,ID2724,2,normal
2,2726,ID2727,2,normal
2,2792,ID2793,2,normal
2,2830,ID2831,2,normal
2,2930,ID2931,2,normal
2,2931,ID2932,2,normal
2,2934,ID2935,2,normal
2,2967,ID2968,2,normal
2,2993,ID2994,2,normal
2,3095,ID3096,2,normal
2,3101,ID3102,2,normal
2,3113,ID3114,2,normal
2,3218,ID3219,2,normal
2,3236,ID3237,2,normal
2,3273,ID3274,2,normal
2,3275,ID3276,2,normal
2,3343,ID3344,2,normal
2,3391,ID3392,2,normal
2,3455,ID3456,2,normal
2,3485,ID3486,2,normal
2,3493,ID3494,2,normal
2,3554,ID3555,2,high
2,3667,ID3668,2,high
2,3677,ID3678,2,normal
2,3786,ID3787,2,normal
2,3815,ID3816,2,normal
2,3895,ID3896,2,normal
2,3898,ID3899,2,normal
2,3925,ID3926,2,high
2,3998,ID3999,2,low
2,4005,ID4006,2,normal
2,4006,ID4007,2,normal
2,4055,ID4056,2,normal
3,37,ID0038,3,normal
3,123,ID0124,3,normal
3,197,ID0198,3,high
3,411,ID0412,3,normal
3,481,ID0482,3,normal
3,488,ID0489,3,normal
3,842,ID0843,3,normal
3,1500,ID1501,3,normal
3,1501,ID1502,3,normal
3,1502,ID1503,3,normal
3,1652,ID1653,3,high
3,1671,ID1672,3,normal
3,1764,ID1765,3,normal
3,1766,ID1767,3,normal
3,2157,ID2158,3,normal
3,2196,ID2197,3,normal
3,2338,ID2339,3,normal
3,2339,ID2340,3,normal
3,2351,ID2352,3,normal
3,2557,ID2558,3,normal
3,2640,ID2641,3,normal
3,3109,ID3110,3,normal
3,3120,ID3121,3,normal
3,3202,ID3203,3,high
3,3758,ID3759,3,normal
3,3863,ID3864,3,normal
4,1,ID0002,4,normal
4,7,ID0008,4,normal
4,10,ID0011,4,normal
4,11,ID0012,4,high
4,12,ID0013,4,normal
4,17,ID0018,4,high
4,18,ID0019,4,normal
4,19,ID0020,4,normal
4,25,ID0026,4,normal
4,26,ID0027,4,normal
4,38,ID0039,4,high
4,40,ID0041,4,normal
4,41,ID0042,4,normal
4,42,ID0043,4,high
4,43,ID0044,4,normal
4,44,ID0045,4,normal
4,49,ID0050,4,normal
4,50,ID0051,4,normal
4,53,ID0054,4,normal
4,55,ID0056,4,normal
4,56,ID0057,4,normal
4,57,ID0058,4,normal
4,61,ID0062,4,normal
4,62,ID0063,4,normal
4,65,ID0066,4,high
4,66,ID0067,4,normal
4,67,ID0068,4,normal
4,70,ID0071,4,normal
4,74,ID0075,4,normal
4,78,ID0079,4,normal
4,80,ID0081,4,normal
4,81,ID0082,4,normal
4,82,ID0083,4,normal
4,83,ID0084,4,normal
4,84,ID0085,4,normal
4,86,ID0087,4,normal
4,87,ID0088,4,normal
4,88,ID0089,4,normal
4,90,ID0091,4,normal
4,91,ID0092,4,normal
4,92,ID0093,4,normal
4,93,ID0094,4,normal
4,102,ID0103,4,high
4,103,ID0104,4,high
4,109,ID0110,4,normal
4,111,ID0112,4,normal
4,113,ID0114,4,normal
4,114,ID0115,4,normal
4,115,ID0116,4,normal
4,120,ID0121,4,normal
4,124,ID0125,4,normal
4,125,ID0126,4,normal
4,127,ID0128,4,normal
4,128,ID0129,4,normal
4,129,ID0130,4,normal
4,132,ID0133,4,normal
4,134,ID0135,4,normal
4,135,ID0136,4,normal
4,141,ID0142,4,normal
4,148,ID0149,4,normal
4,151,ID0152,4,normal
4,155,ID0156,4,normal
4,156,ID0157,4,normal
4,157,ID0158,4,normal
4,158,ID0159,4,normal
4,159,ID0160,4,normal
4,164,ID0165,4,normal
4,167,ID0168,4,normal
4,169,ID0170,4,normal
4,172,ID0173,4,normal
4,175,ID0176,4,normal
4,180,ID0181,4,normal
4,182,ID0183,4,normal
4,183,ID0184,4,normal
4,184,ID0185,4,high
4,192,ID0193,4,normal
4,194,ID0195,4,normal
4,195,ID0196,4,normal
4,208,ID0209,4,normal
4,216,ID0217,4,normal
4,218,ID0219,4,normal
4,220,ID0221,4,normal
4,221,ID0222,4,normal
4,226,ID0227,4,normal
4,227,ID0228,4,normal
4,230,ID0231,4,normal
4,233,ID0234,4,normal
4,234,ID0235,4,normal
4,245,ID0246,4,high
4,246,ID0247,4,high
4,249,ID0250,4,normal
4,251,ID0252,4,normal
4,253,ID0254,4,normal
4,254,ID0255,4,high
4,256,ID0257,4,normal
4,257,ID0258,4,normal
4,258,ID0259,4,normal
4,259,ID0260,4,normal
4,261,ID0262,4,normal
4,272,ID0273,4,normal
4,273,ID0274,4,normal
4,275,ID0276,4,normal
4,280,ID0281,4,normal
4,281,ID0282,4,normal
4,289,ID0290,4,normal
4,290,ID0291,4,normal
4,294,ID0295,4,normal
4,295,ID0296,4,high
4,304,ID0305,4,normal
4,306,ID0307,4,high
4,308,ID0309,4,normal
4,312,ID0313,4,normal
4,314,ID0315,4,normal
4,315,ID0316,4,normal
4,317,ID0318,4,normal
4,319,ID0320,4,normal
4,322,ID0323,4,normal
4,326,ID0327,4,normal
4,339,ID0340,4,normal
4,340,ID0341,4,normal
4,341,ID0342,4,normal
4,355,ID0356,4,normal
4,358,ID0359,4,high
4,360,ID0361,4,normal
4,365,ID0366,4,normal
4,369,ID0370,4,high
4,371,ID0372,4,normal
4,372,ID0373,4,normal
4,374,ID0375,4,normal
4,375,ID0376,4,normal
4,377,ID0378,4,normal
4,378,ID0379,4,normal
4,379,ID0380,4,normal
4,383,ID0384,4,normal
4,385,ID0386,4,normal
4,386,ID0387,4,normal
4,387,ID0388,4,normal
4,390,ID0391,4,normal
4,391,ID0392,4,normal
4,392,ID0393,4,normal
4,405,ID0406,4,high
4,413,ID0414,4,normal
4,414,ID0415,4,normal
4,415,ID0416,4,high
4,416,ID0417,4,high
4,417,ID0418,4,normal
4,420,ID0421,4,normal
4,421,ID0422,4,normal
4,423,ID0424,4,normal
4,428,ID0429,4,normal
4,435,ID0436,4,normal
4,436,ID0437,4,normal
4,443,ID0444,4,normal
4,445,ID0446,4,normal
4,448,ID0449,4,normal
4,449,ID0450,4,normal
4,451,ID0452,4,normal
4,455,ID0456,4,normal
4,456,ID0457,4,normal
4,462,ID0463,4,normal
4,463,ID0464,4,normal
4,467,ID0468,4,normal
4,469,ID0470,4,high
4,470,ID0471,4,normal
4,471,ID0472,4,normal
4,474,ID0475,4,normal
4,476,ID0477,4,normal
4,483,ID0484,4,normal
4,484,ID0485,4,normal
4,485,ID0486,4,normal
4,486,ID0487,4,normal
4,493,ID0494,4,normal
4,499,ID0500,4,normal
4,502,ID0503,4,normal
4,503,ID0504,4,normal
4,504,ID0505,4,normal
4,510,ID0511,4,normal
4,512,ID0513,4,normal
4,513,ID0514,4,normal
4,516,ID0517,4,high
4,522,ID0523,4,normal
4,523,ID0524,4,normal
4,530,ID0531,4,normal
4,534,ID0535,4,normal
4,535,ID0536,4,normal
4,539,ID0540,4,normal
4,541,ID0542,4,normal
4,544,ID0545,4,high
4,548,ID0549,4,high
4,552,ID0553,4,normal
4,553,ID0554,4,normal
4,557,ID0558,4,normal
4,560,ID0561,4,normal
4,563,ID0564,4,normal
4,567,ID0568,4,normal
4,570,ID0571,4,normal
4,575,ID0576,4,normal
4,577,ID0578,4,normal
4,578,ID0579,4,normal
4,579,ID0580,4,normal
4,585,ID0586,4,normal
4,586,ID0587,4,normal
4,590,ID0591,4,normal
4,592,ID0593,4,normal
4,597,ID0598,4,normal
4,606,ID0607,4,normal
4,608,ID0609,4,normal
4,610,ID0611,4,normal
4,614,ID0615,4,normal
4,616,ID0617,4,normal
4,619,ID0620,4,normal
4,620,ID0621,4,normal
4,625,ID0626,4,normal
4,630,ID0631,4,normal
4,632,ID0633,4,normal
4,640,ID0641,4,normal
4,645,ID0646,4,normal
4,646,ID0647,4,normal
4,653,ID0654,4,normal
4,655,ID0656,4,normal
4,663,ID0664,4,normal
4,664,ID0665,4,normal
4,665,ID0666,4,normal
4,670,ID0671,4,normal
4,671,ID0672,4,normal
4,672,ID0673,4,normal
4,674,ID0675,4,normal
4,679,ID0680,4,normal
4,682,ID0683,4,normal
4,683,ID0684,4,normal
4,684,ID0685,4,normal
4,685,ID0686,4,high
4,688,ID0689,4,normal
4,691,ID0692,4,normal
4,698,ID0699,4,normal
4,706,ID0707,4,normal
4,707,ID0708,4,normal
4,708,ID0709,4,normal
4,710,ID0711,4,normal
4,712,ID0713,4,normal
4,721,ID0722,4,normal
4,723,ID0724,4,normal
4,729,ID0730,4,normal
4,732,ID0733,4,normal
4,733,ID0734,4,normal
4,735,ID0736,4,normal
4,743,ID0744,4,normal
4,745,ID0746,4,normal
4,746,ID0747,4,normal
4,747,ID0748,4,normal
4,756,ID0757,4,normal
4,760,ID0761,4,normal
4,763,ID0764,4,normal
4,765,ID0766,4,normal
4,768,ID0769,4,high
4,771,ID0772,4,high
4,772,ID0773,4,normal
4,774,ID0775,4,high
4,776,ID0777,4,normal
4,788,ID0789,4,normal
4,799,ID0800,4,normal
4,800,ID0801,4,normal
4,809,ID0810,4,normal
4,813,ID0814,4,normal
4,815,ID0816,4,normal
4,824,ID0825,4,normal
4,827,ID0828,4,normal
4,833,ID0834,4,normal
4,834,ID0835,4,normal
4,839,ID0840,4,normal
4,840,ID0841,4,high
4,841,ID0842,4,normal
4,843,ID0844,4,high
4,847,ID0848,4,normal
4,856,ID0857,4,normal
4,868,ID0869,4,normal
4,869,ID0870,4,normal
4,874,ID0875,4,normal
4,876,ID0877,4,normal
4,879,ID0880,4,normal
4,883,ID0884,4,normal
4,889,ID0890,4,normal
4,891,ID0892,4,normal
4,898,ID0899,4,normal
4,906,ID0907,4,normal
4,907,ID0908,4,normal
4,908,ID0909,4,normal
4,910,ID0911,4,normal
4,915,ID0916,4,normal
4,916,ID0917,4,normal
4,924,ID0925,4,normal
4,927,ID0928,4,normal
4,932,ID0933,4,normal
4,936,ID0937,4,normal
4,937,ID0938,4,normal
4,939,ID0940,4,normal
4,944,ID0945,4,normal
4,953,ID0954,4,normal
4,954,ID0955,4,normal
4,958,ID0959,4,normal
4,964,ID0965,4,high
4,973,ID0974,4,normal
4,975,ID0976,4,normal
4,980,ID0981,4,normal
4,981,ID0982,4,high
4,982,ID0983,4,high
4,984,ID0985,4,normal
4,991,ID0992,4,normal
4,992,ID0993,4,normal
4,993,ID0994,4,normal
4,995,ID0996,4,normal
4,996,ID0997,4,normal
4,1000,ID1001,4,normal
4,1004,ID1005,4,normal
4,1005,ID1006,4,normal
4,1008,ID1009,4,normal
4,1011,ID1012,4,normal
4,1014,ID1015,4,normal
4,1019,ID1020,4,normal
4,1023,ID1024,4,normal
4,1024,ID1025,4,normal
4,1027,ID1028,4,normal
4,1035,ID1036,4,normal
4,1042,ID1043,4,normal
4,1043,ID1044,4,normal
4,1047,ID1048,4,normal
4,1049,ID1050,4,normal
4,1050,ID1051,4,normal
4,1051,ID1052,4,normal
4,1059,ID1060,4,normal
4,1065,ID1066,4,normal
4,1067,ID1068,4,normal
4,1068,ID1069,4,normal
4,1070,ID1071,4,normal
4,1072,ID1073,4,normal
4,1077,ID1078,4,normal
4,1084,ID1085,4,normal
4,1087,ID1088,4,normal
4,1090,ID1091,4,normal
4,1092,ID1093,4,normal
4,1099,ID1100,4,normal
4,1100,ID1101,4,normal
4,1101,ID1102,4,normal
4,1102,ID1103,4,normal
4,1106,ID1107,4,normal
4,1110,ID1111,4,normal
4,1111,ID1112,4,normal
4,1115,ID1116,4,normal
4,1117,ID1118,4,normal
4,1119,ID1120,4,normal
4,1123,ID1124,4,normal
4,1124,ID1125,4,normal
4,1126,ID1127,4,normal
4,1127,ID1128,4,normal
4,1128,ID1129,4,normal
4,1130,ID1131,4,normal
4,1133,ID1134,4,normal
4,1135,ID1136,4,normal
4,1148,ID1149,4,normal
4,1149,ID1150,4,normal
4,1158,ID1159,4,high
4,1159,ID1160,4,normal
4,1161,ID1162,4,normal
4,1163,ID1164,4,normal
4,1164,ID1165,4,high
4,1166,ID1167,4,normal
4,1171,ID1172,4,normal
4,1181,ID1182,4,normal
4,1182,ID1183,4,normal
4,1183,ID1184,4,high
4,1185,ID1186,4,normal
4,1189,ID1190,4,normal
4,1199,ID1200,4,normal
4,1203,ID1204,4,normal
4,1207,ID1208,4,high
4,1211,ID1212,4,normal
4,1212,ID1213,4,normal
4,1216,ID1217,4,normal
4,1222,ID1223,4,normal
4,1225,ID1226,4,normal
4,1226,ID1227,4,normal
4,1228,ID1229,4,normal
4,1236,ID1237,4,normal
4,1237,ID1238,4,normal
4,1238,ID1239,4,normal
4,1243,ID1244,4,normal
4,1246,ID1247,4,normal
4,1251,ID1252,4,normal
4,1253,ID1254,4,normal
4,1254,ID1255,4,normal
4,1255,ID1256,4,normal
4,1257,ID1258,4,normal
4,1259,ID1260,4,normal
4,1268,ID1269,4,normal
4,1270,ID1271,4,normal
4,1272,ID1273,4,high
4,1273,ID1274,4,normal
4,1276,ID1277,4,normal
4,1277,ID1278,4,normal
4,1283,ID1284,4,high
4,1286,ID1287,4,high
4,1288,ID1289,4,normal
4,1289,ID1290,4,normal
4,1296,ID1297,4,normal
4,1306,ID1307,4,normal
4,1307,ID1308,4,normal
4,1311,ID1312,4,normal
4,1312,ID1313,4,normal
4,1313,ID1314,4,normal
4,1320,ID1321,4,normal
4,1327,ID1328,4,normal
4,1328,ID1329,4,normal
4,1332,ID1333,4,normal
4,1337,ID1338,4,normal
4,1339,ID1340,4,normal
4,1341,ID1342,4,normal
4,1347,ID1348,4,normal
4,1351,ID1352,4,normal
4,1352,ID1353,4,normal
4,1353,ID1354,4,normal
4,1355,ID1356,4,normal
4,1357,ID1358,4,normal
4,1358,ID1359,4,normal
4,1359,ID1360,4,normal
4,1361,ID1362,4,normal
4,1372,ID1373,4,normal
4,1373,ID1374,4,normal
4,1376,ID1377,4,high
4,1377,ID1378,4,normal
4,1379,ID1380,4,normal
4,1383,ID1384,4,normal
4,1384,ID1385,4,normal
4,1389,ID1390,4,normal
4,1390,ID1391,4,normal
4,1398,ID1399,4,normal
4,1399,ID1400,4,high
4,1401,ID1402,4,normal
4,1405,ID1406,4,normal
4,1409,ID1410,4,normal
4,1428,ID1429,4,normal
4,1429,ID1430,4,normal
4,1431,ID1432,4,normal
4,1432,ID1433,4,normal
4,1436,ID1437,4,normal
4,1437,ID1438,4,normal
4,1441,ID1442,4,normal
4,1442,ID1443,4,normal
4,1451,ID1452,4,normal
4,1460,ID1461,4,high
4,1461,ID1462,4,normal
4,1467,ID1468,4,normal
4,1473,ID1474,4,normal
4,1480,ID1481,4,normal
4,1485,ID1486,4,normal
4,1495,ID1496,4,normal
4,1497,ID1498,4,normal
4,1514,ID1515,4,normal
4,1518,ID1519,4,normal
4,1520,ID1521,4,high
4,1533,ID1534,4,normal
4,1538,ID1539,4,normal
4,1542,ID1543,4,normal
4,1548,ID1549,4,normal
4,1550,ID1551,4,normal
4,1552,ID1553,4,normal
4,1554,ID1555,4,normal
4,1558,ID1559,4,normal
4,1572,ID1573,4,normal
4,1574,ID1575,4,normal
4,1575,ID1576,4,normal
4,1582,ID1583,4,high
4,1584,ID1585,4,normal
4,1587,ID1588,4,high
4,1591,ID1592,4,normal
4,1592,ID1593,4,normal
4,1595,ID1596,4,normal
4,1597,ID1598,4,normal
4,1601,ID1602,4,normal
4,1602,ID1603,4,normal
4,1603,ID1604,4,normal
4,1605,ID1606,4,normal
4,1606,ID1607,4,normal
4,1619,ID1620,4,normal
4,1620,ID1621,4,normal
4,1621,ID1622,4,high
4,1625,ID1626,4,normal
4,1628,ID1629,4,normal
4,1629,ID1630,4,normal
4,1641,ID1642,4,normal
4,1645,ID1646,4,normal
4,1646,ID1647,4,normal
4,1649,ID1650,4,normal
4,1654,ID1655,4,normal
4,1656,ID1657,4,normal
4,1663,ID1664,4,normal
4,1666,ID1667,4,normal
4,1669,ID1670,4,normal
4,1670,ID1671,4,normal
4,1674,ID1675,4,normal
4,1675,ID1676,4,normal
4,1677,ID1678,4,normal
4,1678,ID1679,4,normal
4,1679,ID1680,4,high
4,1681,ID1682,4,normal
4,1682,ID1683,4,normal
4,1685,ID1686,4,normal
4,1688,ID1689,4,normal
4,1691,ID1692,4,normal
4,1698,ID1699,4,normal
4,1701,ID1702,4,normal
4,1705,ID1706,4,normal
4,1713,ID1714,4,normal
4,1714,ID1715,4,normal
4,1717,ID1718,4,normal
4,1718,ID1719,4,normal
4,1726,ID1727,4,normal
4,1728,ID1729,4,normal
4,1730,ID1731,4,normal
4,1743,ID1744,4,normal
4,1747,ID1748,4,normal
4,1756,ID1757,4,normal
4,1757,ID1758,4,normal
4,1758,ID1759,4,normal
4,1761,ID1762,4,high
4,1762,ID1763,4,normal
4,1765,ID1766,4,normal
4,1769,ID1770,4,normal
4,1772,ID1773,4,normal
4,1777,ID1778,4,normal
4,1778,ID1779,4,normal
4,1786,ID1787,4,normal
4,1789,ID1790,4,high
4,1800,ID1801,4,normal
4,1805,ID1806,4,normal
4,1809,ID1810,4,normal
4,1812,ID1813,4,normal
4,1816,ID1817,4,normal
4,1819,ID1820,4,normal
4,1825,ID1826,4,normal
4,1826,ID1827,4,normal
4,1836,ID1837,4,normal
4,1844,ID1845,4,normal
4,1847,ID1848,4,normal
4,1856,ID1857,4,normal
4,1857,ID1858,4,normal
4,1858,ID1859,4,normal
4,1860,ID1861,4,normal
4,1868,ID1869,4,normal
4,1874,ID1875,4,normal
4,1878,ID1879,4,normal
4,1890,ID1891,4,normal
4,1899,ID1900,4,normal
4,1901,ID1902,4,normal
4,1910,ID1911,4,normal
4,1915,ID1916,4,normal
4,1916,ID1917,4,normal
4,1917,ID1918,4,normal
4,1921,ID1922,4,normal
4,1930,ID1931,4,normal
4,1933,ID1934,4,normal
4,1943,ID1944,4,normal
4,1946,ID1947,4,high
4,1949,ID1950,4,high
4,1955,ID1956,4,normal
4,1958,ID1959,4,normal
4,1968,ID1969,4,high
4,1969,ID1970,4,normal
4,1970,ID1971,4,normal
4,1974,ID1975,4,normal
4,1975,ID1976,4,normal
4,1984,ID1985,4,normal
4,1985,ID1986,4,normal
4,1986,ID1987,4,normal
4,1987,ID1988,4,normal
4,1988,ID1989,4,normal
4,1991,ID1992,4,high
4,1992,ID1993,4,normal
4,1993,ID1994,4,normal
4,1999,ID2000,4,normal
4,2000,ID2001,4,normal
4,2008,ID2009,4,normal
4,2010,ID2011,4,normal
4,2020,ID2021,4,normal
4,2024,ID2025,4,normal
4,2026,ID2027,4,high
4,2027,ID2028,4,normal
4,2032,ID2033,4,normal
4,2040,ID2041,4,normal
4,2041,ID2042,4,high
4,2044,ID2045,4,normal
4,2057,ID2058,4,high
4,2068,ID2069,4,normal
4,2074,ID2075,4,normal
4,2076,ID2077,4,normal
4,2077,ID2078,4,normal
4,2079,ID2080,4,normal
4,2090,ID2091,4,normal
4,2096,ID2097,4,normal
4,2102,ID2103,4,normal
4,2104,ID2105,4,normal
4,2105,ID2106,4,normal
4,2106,ID2107,4,normal
4,2113,ID2114,4,normal
4,2117,ID2118,4,normal
4,2120,ID2121,4,normal
4,2121,ID2122,4,normal
4,2125,ID2126,4,normal
4,2130,ID2131,4,high
4,2131,ID2132,4,normal
4,2138,ID2139,4,normal
4,2139,ID2140,4,normal
4,2141,ID2142,4,normal
4,2146,ID2147,4,normal
4,2148,ID2149,4,normal
4,2150,ID2151,4,normal
4,2158,ID2159,4,normal
4,2159,ID2160,4,normal
4,2162,ID2163,4,high
4,2168,ID2169,4,normal
4,2170,ID2171,4,normal
4,2172,ID2173,4,normal
4,2177,ID2178,4,normal
4,2180,ID2181,4,normal
4,2181,ID2182,4,normal
4,2183,ID2184,4,normal
4,2188,ID2189,4,normal
4,2198,ID2199,4,normal
4,2203,ID2204,4,normal
4,2208,ID2209,4,high
4,2216,ID2217,4,high
4,2219,ID2220,4,high
4,2220,ID2221,4,high
4,2222,ID2223,4,high
4,2223,ID2224,4,normal
4,2224,ID2225,4,normal
4,2227,ID2228,4,normal
4,2236,ID2237,4,normal
4,2245,ID2246,4,normal
4,2251,ID2252,4,normal
4,2254,ID2255,4,normal
4,2255,ID2256,4,normal
4,2260,ID2261,4,normal
4,2264,ID2265,4,normal
4,2267,ID2268,4,normal
4,2271,ID2272,4,normal
4,2274,ID2275,4,normal
4,2277,ID2278,4,high
4,2284,ID2285,4,normal
4,2291,ID2292,4,normal
4,2292,ID2293,4,high
4,2296,ID2297,4,normal
4,2299,ID2300,4,normal
4,2313,ID2314,4,normal
4,2316,ID2317,4,normal
4,2322,ID2323,4,normal
4,2328,ID2329,4,normal
4,2334,ID2335,4,high
4,2335,ID2336,4,normal
4,2337,ID2338,4,normal
4,2341,ID2342,4,normal
4,2345,ID2346,4,normal
4,2352,ID2353,4,normal
4,2353,ID2354,4,normal
4,2358,ID2359,4,normal
4,2360,ID2361,4,normal
4,2362,ID2363,4,high
4,2367,ID2368,4,normal
4,2375,ID2376,4,normal
4,2376,ID2377,4,normal
4,2380,ID2381,4,normal
4,2382,ID2383,4,normal
4,2407,ID2408,4,normal
4,2410,ID2411,4,normal
4,2416,ID2417,4,normal
4,2419,ID2420,4,high
4,2421,ID2422,4,normal
4,2427,ID2428,4,normal
4,2436,ID2437,4,normal
4,2437,ID2438,4,normal
4,2439,ID2440,4,normal
4,2442,ID2443,4,normal
4,2445,ID2446,4,normal
4,2450,ID2451,4,normal
4,2452,ID2453,4,normal
4,2456,ID2457,4,normal
4,2465,ID2466,4,normal
4,2466,ID2467,4,normal
4,2468,ID2469,4,normal
4,2469,ID2470,4,normal
4,2471,ID2472,4,normal
4,2472,ID2473,4,normal
4,2478,ID2479,4,normal
4,2479,ID2480,4,high
4,2483,ID2484,4,normal
4,2486,ID2487,4,normal
4,2489,ID2490,4,normal
4,2490,ID2491,4,normal
4,2498,ID2499,4,normal
4,2503,ID2504,4,normal
4,2506,ID2507,4,normal
4,2507,ID2508,4,normal
4,2508,ID2509,4,normal
4,2512,ID2513,4,normal
4,2519,ID2520,4,normal
